date,spx,dax,ftse,nikkei
02/02/1996,635.84,2459.81,3781.3,20904
05/02/1996,641.43,2416.84,3746.6,20653.3
06/02/1996,646.33,2437.98,3747.55,20751.1
07/02/1996,649.93,2442.43,3726.09,20943.4
08/02/1996,656.07,2411.49,3708.4,21118.3
09/02/1996,656.37,2435.07,3716.3,20934.8
12/02/1996,661.45,2428.59,3726.6,20934.8
13/02/1996,660.51,2436.09,3747.6,20784.23
14/02/1996,655.58,2427.77,3744.99,20934.82
15/02/1996,651.32,2426.51,3779.8,20886.2
16/02/1996,647.98,2423.6,3770.9,20802.8
19/02/1996,647.98,2387.6,3744.27,20721.25
20/02/1996,640.65,2373.01,3714.6,20655.67
21/02/1996,648.1,2401.59,3725.6,20372.2
22/02/1996,658.86,2421.93,3740.02,20340.94
23/02/1996,659.08,2449.52,3740.3,20300.38
26/02/1996,650.46,2438.73,3704.2,20480.2
27/02/1996,647.24,2449.09,3715.9,20000.4
28/02/1996,644.75,2486.95,3738.2,19919.9
29/02/1996,640.43,2485.18,3727.6,20125.3
01/03/1996,644.37,2488.85,3752.7,20168.6
04/03/1996,650.81,2486.83,3768.6,20063
05/03/1996,655.79,2472.52,3777.1,20183.9
06/03/1996,652,2471.38,3758.9,20241.1
07/03/1996,653.65,2479.38,3758.2,19957.1
08/03/1996,633.5,2448.8,3710.3,20155.9
11/03/1996,640.02,2419.72,3674.5,19796.29
12/03/1996,637.09,2415.29,3639.52,19950.2
13/03/1996,638.55,2417,3640.33,19734.7
14/03/1996,640.87,2432.46,3681.83,19923.66
15/03/1996,641.43,2458,3644.8,20190.85
18/03/1996,652.65,2472.55,3669.6,20285.1
19/03/1996,651.69,2484.74,3693,20442.6
20/03/1996,649.98,2491.73,3685.4,20442.6
21/03/1996,649.19,2505.32,3698.3,20727.5
22/03/1996,650.62,2479.84,3707,20700.9
25/03/1996,650.04,2514.8,3681.9,20915.4
26/03/1996,652.97,2505.78,3660.9,21014.7
27/03/1996,648.91,2523.81,3672.4,21329.98
28/03/1996,648.94,2502.94,3672.6,21295.82
29/03/1996,645.5,2489.35,3699.7,21406.85
01/04/1996,653.73,2500.75,3718.4,21560.3
02/04/1996,655.26,2508.11,3728.5,21600.08
03/04/1996,655.88,2489.52,3725.1,21464.7
04/04/1996,655.86,2498.75,3755.6,21471.1
05/04/1996,655.86,2498.75,3755.6,21695.84
08/04/1996,644.24,2498.75,3755.6,21424.24
09/04/1996,642.19,2510.81,3758.6,21744.17
10/04/1996,633.5,2525.59,3767.4,21791.7
11/04/1996,631.18,2508.12,3744.2,21694.43
12/04/1996,636.71,2526.74,3766.8,21660.5
15/04/1996,642.49,2540.79,3790.5,21883
16/04/1996,645,2547.32,3825.3,21868.2
17/04/1996,641.61,2519.82,3805.6,21816.2
18/04/1996,643.61,2524.18,3820.7,21812.5
19/04/1996,645.07,2535.86,3857.1,21883.8
22/04/1996,647.89,2549.27,3852.7,22123.9
23/04/1996,651.58,2549.12,3833,22119.8
24/04/1996,650.17,2524.84,3817.6,22262
25/04/1996,652.87,2538.68,3819.3,22230.1
26/04/1996,653.46,2539.88,3832.8,22235.03
29/04/1996,654.16,2505.97,3809.2,22235.03
30/04/1996,654.17,2492.63,3817.9,22041.3
01/05/1996,654.58,2492.63,3806,21815.01
02/05/1996,643.38,2465.49,3776.4,21662.4
03/05/1996,641.63,2472.43,3751.6,21662.4
06/05/1996,640.81,2473.52,3751.6,21662.4
07/05/1996,638.26,2476.79,3723,21495.28
08/05/1996,644.77,2466.86,3707.3,21728.6
09/05/1996,645.44,2470.57,3728.3,21411.8
10/05/1996,652.09,2499.02,3754.4,21420.1
13/05/1996,661.51,2496.33,3739.2,21171.82
14/05/1996,665.6,2528.2,3759.7,21301.05
15/05/1996,665.42,2534.4,3776.2,22055.97
16/05/1996,664.85,2534.4,3753.6,22147.21
17/05/1996,668.91,2552.29,3789.6,21916.6
20/05/1996,673.15,2541.98,3778.2,21978
21/05/1996,672.76,2564.12,3789.4,22091.74
22/05/1996,678.42,2548.79,3764.2,21958
23/05/1996,676,2546.55,3747,21727.08
24/05/1996,678.51,2549.53,3752.1,21798.43
27/05/1996,678.51,2549.53,3752.1,21699.76
28/05/1996,672.23,2559.15,3760.2,21944.53
29/05/1996,667.93,2548.53,3775.7,22021.5
30/05/1996,671.7,2535.78,3746.7,21886.35
31/05/1996,669.12,2523.81,3747.8,21956.19
03/06/1996,667.68,2543.99,3739.2,21588.52
04/06/1996,672.56,2550.42,3755.2,21858.12
05/06/1996,678.44,2551.03,3753.4,21881.43
06/06/1996,673.03,2559.02,3760.3,21804.46
07/06/1996,673.31,2536.03,3706.8,21751.81
10/06/1996,672.16,2552.96,3728.8,21719.15
11/06/1996,670.97,2571.1,3755.7,21817.62
12/06/1996,669.04,2569.9,3769.2,22104.8
13/06/1996,667.92,2566.13,3761.7,22082.4
14/06/1996,665.85,2544.9,3753.6,22289.39
17/06/1996,665.16,2549.71,3761.5,22245.38
18/06/1996,662.06,2555.81,3756.4,22332.4
19/06/1996,661.96,2546.04,3753.2,22367.36
20/06/1996,662.1,2532.22,3727.5,22437.3
21/06/1996,666.84,2547.78,3722.3,22530.65
24/06/1996,668.85,2562.19,3710.8,22603.2
25/06/1996,668.48,2578.36,3679.5,22597.2
26/06/1996,664.39,2572.06,3695.5,22666.7
27/06/1996,668.55,2551.8,3678.8,22501.61
28/06/1996,670.63,2570.44,3711,22530.75
01/07/1996,675.88,2573.44,3725.6,22455.49
02/07/1996,673.61,2565.32,3725.7,22347.97
03/07/1996,672.4,2566.32,3714.1,22379.02
04/07/1996,672.4,2578.74,3760.6,22292.91
05/07/1996,657.44,2568.79,3743.2,22232.42
08/07/1996,652.54,2561.51,3741.5,21924.9
09/07/1996,654.75,2562.24,3752.3,21919.8
10/07/1996,656.06,2573,3765.8,21778.94
11/07/1996,645.67,2561.95,3749,21892.58
12/07/1996,646.19,2548.97,3728.3,21656.45
15/07/1996,629.8,2529.5,3698.3,21753.42
16/07/1996,628.37,2475.98,3632.3,21406.35
17/07/1996,634.07,2497.69,3658.2,21412.88
18/07/1996,643.56,2505.56,3693.4,21566.42
19/07/1996,638.73,2498.35,3710.5,21476.29
22/07/1996,633.77,2468.32,3681.3,21005.6
23/07/1996,626.87,2488.82,3708.4,21163.69
24/07/1996,626.65,2459.13,3668.8,20631
25/07/1996,631.17,2464.51,3684.7,20883.8
26/07/1996,635.9,2469.51,3673.3,21124.9
29/07/1996,630.91,2472.25,3678.8,20967.54
30/07/1996,635.26,2466.84,3668.5,20880.33
31/07/1996,639.95,2491.5,3703.2,20692.83
01/08/1996,650.02,2504.16,3734.4,20984.83
02/08/1996,662.49,2520.26,3770.6,20940.41
05/08/1996,660.23,2520.52,3788.3,21077.5
06/08/1996,662.38,2527.73,3788.4,20744.9
07/08/1996,664.16,2541.41,3811.1,20477.6
08/08/1996,662.59,2534.63,3811.4,20731.31
09/08/1996,662.1,2532.96,3810.7,20551
12/08/1996,665.77,2529.14,3803.3,20666.6
13/08/1996,660.2,2545.65,3823.4,20864.95
14/08/1996,662.05,2544.61,3830.3,20981.11
15/08/1996,662.28,2542.75,3837.4,20968.25
16/08/1996,665.21,2567.96,3872.9,20834
19/08/1996,666.58,2556.25,3863.7,21106.4
20/08/1996,665.69,2562.12,3883.2,21127
21/08/1996,665.07,2534.44,3872.1,21275.02
22/08/1996,670.68,2559.42,3891.1,21363.24
23/08/1996,667.03,2562.12,3907.5,21228.8
26/08/1996,663.88,2554.42,3907.5,20883.74
27/08/1996,666.4,2563.59,3905.7,20910.27
28/08/1996,664.81,2556.64,3918.7,20709.81
29/08/1996,657.4,2548.84,3885,20553.16
30/08/1996,651.99,2534.49,3867.6,20166.9
02/09/1996,651.99,2538.34,3884.4,20107.11
03/09/1996,654.72,2528.73,3855.9,20198.15
04/09/1996,655.61,2526.18,3872.7,20201.87
05/09/1996,649.44,2532.55,3887.2,20379.82
06/09/1996,655.68,2542.74,3893,20152.53
09/09/1996,663.76,2549.71,3910.8,20202.27
10/09/1996,663.81,2568.77,3916.1,20559.59
11/09/1996,667.28,2568.7,3905.6,20571.04
12/09/1996,671.15,2588.04,3932.6,20443.93
13/09/1996,680.54,2614.5,3967.9,20842.64
16/09/1996,683.98,2630.24,3977.2,20842.64
17/09/1996,682.94,2626.43,3972.3,21310.59
18/09/1996,681.47,2621.2,3955.7,21156.75
19/09/1996,683,2625.46,3974.3,21322.85
20/09/1996,687.03,2641.5,3964.1,21112.24
23/09/1996,686.48,2624.18,3919.7,21112.24
24/09/1996,685.61,2643.42,3910.5,21171.99
25/09/1996,685.83,2663.1,3935.7,21350.67
26/09/1996,685.86,2664.96,3933.2,21461.37
27/09/1996,686.19,2659.86,3946.4,21547.02
30/09/1996,687.31,2655.49,3953.7,21556.4
01/10/1996,689.08,2654.34,3992.2,21462.97
02/10/1996,694.01,2685.29,4015.1,21498.6
03/10/1996,692.78,2685.29,4000,21331.5
04/10/1996,701.46,2704.25,4024.8,21148.03
07/10/1996,703.34,2705.21,4031.5,21161.01
08/10/1996,700.64,2702.6,4035.6,21038.53
09/10/1996,696.74,2685.23,4009.3,20870.83
10/10/1996,694.61,2683.52,3994.7,20870.83
11/10/1996,700.66,2692.69,4028.1,20968.16
14/10/1996,703.54,2700.83,4038.7,21029.25
15/10/1996,702.57,2718.73,4050.8,21429.93
16/10/1996,704.41,2705.06,4024.4,21397.19
17/10/1996,706.99,2717.5,4042.1,21423.74
18/10/1996,710.82,2727.56,4053.1,21612.3
21/10/1996,709.85,2733.67,4073.1,21302.95
22/10/1996,706.57,2721.74,4057.2,21123.68
23/10/1996,707.27,2678.89,4028.4,21082.15
24/10/1996,702.29,2681.94,3999.4,21003.49
25/10/1996,700.92,2690.79,4022.4,20739.97
28/10/1996,697.26,2703.33,4025.3,20885.41
29/10/1996,701.5,2675.5,3993.5,20958.08
30/10/1996,700.9,2664.72,3963.9,20681.67
31/10/1996,705.27,2671.4,3979.1,20466.86
01/11/1996,703.77,2670.19,3948.5,20633.06
04/11/1996,706.73,2678.73,3928.1,20633.06
05/11/1996,714.14,2716.16,3921.1,20592.33
06/11/1996,724.59,2735.28,3935.7,20991.52
07/11/1996,727.65,2724.25,3900.4,20771.11
08/11/1996,730.82,2732.29,3910.8,21201.04
11/11/1996,731.87,2730.44,3914.4,21065.08
12/11/1996,729.56,2764.3,3934.3,21206.43
13/11/1996,731.13,2770.61,3926.9,20979.44
14/11/1996,735.88,2784.39,3926.1,21031.04
15/11/1996,737.62,2800.6,3958.2,20929.73
18/11/1996,737.02,2768.68,3962.1,20796.37
19/11/1996,742.16,2781.54,3978.1,20956.18
20/11/1996,743.95,2766.08,3962.8,21189.96
21/11/1996,742.75,2765.29,3953.8,21143.34
22/11/1996,748.73,2769.47,4018.7,21216.11
25/11/1996,757.03,2800.52,4054.6,21293.57
26/11/1996,755.96,2808.62,4068.4,21418.25
27/11/1996,755,2793.86,4049.2,21345.28
28/11/1996,755,2829.68,4050.2,21035.54
29/11/1996,757.02,2848.84,4058,21020.36
02/12/1996,756.56,2853.46,4038.5,20674.69
03/12/1996,748.28,2900.76,4061.5,20630.56
04/12/1996,745.1,2880.89,4045.2,20659.91
05/12/1996,744.38,2894.43,4051.2,20943.9
06/12/1996,739.6,2832.53,3963,20276.7
09/12/1996,749.81,2870.3,4011.6,20603.71
10/12/1996,747.54,2890.95,4035.7,20822.12
11/12/1996,740.73,2836.36,3982.5,20568.7
12/12/1996,729.33,2846.94,3990.7,20501.2
13/12/1996,728.64,2815.77,3972.4,20341.39
16/12/1996,720.98,2841.16,3993.8,20422.04
17/12/1996,726.04,2808.5,3979.6,20413.46
18/12/1996,731.54,2814.23,4018.2,20093.03
19/12/1996,745.76,2824.83,4051.3,19570.67
20/12/1996,748.87,2835.54,4077.6,19690.46
23/12/1996,746.92,2844.09,4087.2,19690.46
24/12/1996,751.03,2844.09,4092.5,19161.71
25/12/1996,751.03,2844.09,4092.5,19549.41
26/12/1996,755.82,2844.09,4092.5,19291.58
27/12/1996,756.79,2859.22,4091,19369.04
30/12/1996,753.85,2880.07,4115.7,19361.35
31/12/1996,740.74,2880.07,4118.5,19361.35
01/01/1997,740.74,2880.07,4118.5,19361.35
02/01/1997,737.01,2820.81,4057.4,19361.35
03/01/1997,748.03,2863.26,4089.5,19361.35
06/01/1997,747.65,2890.2,4106.5,19446
07/01/1997,753.23,2876.34,4078.8,18896.19
08/01/1997,748.41,2904.08,4087.5,18680.38
09/01/1997,754.85,2936.69,4087,18073.87
10/01/1997,759.5,2915.81,4056.6,17303.65
13/01/1997,759.51,2956.78,4107.3,18118.79
14/01/1997,768.86,2978.84,4168.2,18093.13
15/01/1997,767.2,2976.56,4158.9,18093.13
16/01/1997,769.75,2996.12,4197.5,18144.34
17/01/1997,776.17,3006.87,4207.7,18090.04
20/01/1997,776.7,2999.19,4194,17480.34
21/01/1997,782.72,3000.66,4195.5,17358.16
22/01/1997,786.23,3026.63,4219.1,18013.88
23/01/1997,777.56,3037.28,4271.5,17909.46
24/01/1997,770.52,2982.63,4218.8,17689.36
27/01/1997,765.02,2992.55,4212,17334.9
28/01/1997,765.02,3028.27,4237.4,17796.57
29/01/1997,772.5,2997.95,4207.5,18335.3
30/01/1997,784.17,3018.58,4228.4,17864.04
31/01/1997,786.16,3037.7,4275.8,18330.01
03/02/1997,786.73,3064.7,4257.8,18085.95
04/02/1997,789.26,3067.48,4260.9,18314.33
05/02/1997,778.28,3114.73,4281.5,18185.97
06/02/1997,780.15,3124.78,4265.9,18038.43
07/02/1997,789.56,3161.36,4307.8,17867.04
10/02/1997,785.43,3185.72,4307.7,18181.17
11/02/1997,789.59,3191.45,4304.3,18181.17
12/02/1997,802.77,3211.01,4304.3,18409.96
13/02/1997,811.82,3256.86,4327.1,18688.06
14/02/1997,808.48,3249.17,4341,18722
17/02/1997,808.48,3260.3,4337.8,18750.65
18/02/1997,816.29,3230.83,4332.3,18470.75
19/02/1997,812.49,3209.04,4357.4,18599.12
20/02/1997,802.8,3197.09,4356.1,19051.71
21/02/1997,801.77,3203.79,4336.8,19034.54
24/02/1997,810.28,3180.63,4331.1,18896.99
25/02/1997,812.1,3233.34,4344.7,19070.07
26/02/1997,805.68,3245.02,4329.3,18990.92
27/02/1997,795.07,3272.58,4339.2,19021.56
28/02/1997,790.82,3261.04,4308.3,18557
03/03/1997,795.31,3258.74,4307.1,18429.13
04/03/1997,790.95,3345.09,4357.7,18564.78
05/03/1997,801.99,3375.45,4360.1,18273.51
06/03/1997,798.56,3396.55,4399.3,18041.33
07/03/1997,804.97,3419.51,4420.3,18198.74
10/03/1997,813.65,3426.77,4437.4,18113.89
11/03/1997,811.34,3430.95,4444.3,18267.72
12/03/1997,804.26,3382.4,4422.5,18183.27
13/03/1997,789.56,3367.82,4397.7,17900.48
14/03/1997,793.17,3404.29,4424.3,17923.64
17/03/1997,795.71,3337.11,4373.3,18053.5
18/03/1997,789.66,3289.59,4356.8,18445.2
19/03/1997,785.77,3305.72,4332.2,18493.71
20/03/1997,782.65,3247.03,4258.1,18493.71
21/03/1997,784.1,3288.52,4254.8,18633.16
24/03/1997,790.89,3302.57,4214.8,18043.82
25/03/1997,789.07,3374.93,4270.7,18439.68
26/03/1997,790.5,3439.22,4301.5,18472.45
27/03/1997,773.88,3407.83,4312.9,18210.42
28/03/1997,773.88,3407.83,4312.9,18189.72
31/03/1997,757.12,3407.83,4312.9,18003.4
01/04/1997,759.64,3281.46,4248.1,17869.59
02/04/1997,750.11,3210.94,4236.6,18037.3
03/04/1997,750.32,3212.82,4214.6,18129.31
04/04/1997,757.9,3235.35,4236.6,17860.59
07/04/1997,762.13,3342.77,4271.7,17715.67
08/04/1997,766.12,3328.13,4269.3,18021.7
09/04/1997,760.6,3364.76,4292.3,17703.37
10/04/1997,758.34,3352.58,4313.2,17485.75
11/04/1997,737.65,3319.24,4270.7,17846.98
14/04/1997,743.73,3297.52,4251.7,17692.47
15/04/1997,754.72,3369.26,4286.8,17933.59
16/04/1997,763.53,3347.54,4294.6,18031.2
17/04/1997,761.77,3361.8,4298.9,18093.41
18/04/1997,766.34,3361.2,4310.5,18352.14
21/04/1997,760.37,3328.41,4328.7,18551.66
22/04/1997,774.61,3348.9,4346.1,18544.45
23/04/1997,773.64,3366.87,4387.7,18735.47
24/04/1997,771.18,3396.49,4388.5,18698.07
25/04/1997,765.37,3376.99,4369.7,18612.86
28/04/1997,772.96,3372.96,4389.7,18670.37
29/04/1997,794.05,3425.86,4433.2,18670.37
30/04/1997,801.34,3438.09,4436,19151.12
01/05/1997,798.53,3438.09,4445,19275.33
02/05/1997,812.97,3491.08,4455.6,19514.75
05/05/1997,830.24,3565.69,4455.6,19514.75
06/05/1997,827.76,3548.52,4519.3,20180.92
07/05/1997,815.62,3537.45,4537.5,20048.9
08/05/1997,820.26,3537.45,4580.4,20061.81
09/05/1997,824.78,3533.21,4630.9,19802.78
12/05/1997,837.66,3593.14,4669.6,20143.51
13/05/1997,833.13,3559.29,4691,20129.11
14/05/1997,836.04,3588.57,4686.9,20209.72
15/05/1997,841.88,3564.85,4681.2,20056.3
16/05/1997,829.75,3569.26,4693.9,20324.7
19/05/1997,833.27,3569.26,4645.2,20489.75
20/05/1997,841.66,3516.2,4607.5,20332.83
21/05/1997,839.35,3600.4,4642,19841.98
22/05/1997,835.66,3575.44,4651.8,19877.39
23/05/1997,847.03,3621.72,4661.8,20009
26/05/1997,847.03,3669.31,4661.8,20043.5
27/05/1997,849.71,3665.43,4681.6,19889.38
28/05/1997,847.21,3626.6,4677.5,20351.34
29/05/1997,844.08,3635.38,4672.3,20312.23
30/05/1997,848.28,3562.73,4621.3,20068.81
02/06/1997,846.36,3596.4,4562.8,20451.85
03/06/1997,845.48,3655.59,4557.8,20563.16
04/06/1997,840.11,3651.59,4557.1,20611.56
05/06/1997,843.43,3684.6,4576.2,20488.15
06/06/1997,858.01,3700.53,4645,20485.75
09/06/1997,862.91,3668.61,4686.7,20223.8
10/06/1997,865.27,3671.16,4739.6,20532.6
11/06/1997,869.57,3671.87,4724.8,20289.9
12/06/1997,883.48,3737.16,4757.4,20564.5
13/06/1997,893.27,3752.37,4783.1,20528.35
16/06/1997,893.9,3750.02,4745.1,20681.07
17/06/1997,894.42,3721.18,4682.2,20593.66
18/06/1997,889.06,3730.56,4657,20497.85
19/06/1997,897.99,3777.56,4653.7,20507.85
20/06/1997,898.7,3788.54,4593.9,20385.54
23/06/1997,878.62,3748.79,4575.8,20436.14
24/06/1997,896.34,3761.07,4596.3,20341.93
25/06/1997,888.99,3819.52,4640,20679.3
26/06/1997,883.68,3820.16,4657.9,20624.8
27/06/1997,887.3,3809.92,4640.3,20523.75
30/06/1997,885.14,3766.89,4604.6,20604.96
01/07/1997,891.03,3834.84,4728.3,20175.52
02/07/1997,904.03,3867.53,4751.4,20196.42
03/07/1997,916.92,3939.73,4831.7,20121.41
04/07/1997,916.92,3946.73,4812.8,19968
07/07/1997,912.2,4003.35,4810.7,19705.2
08/07/1997,918.75,4030.1,4758.5,19853.89
09/07/1997,907.54,4026.97,4762.4,19697.17
10/07/1997,913.78,4000.65,4767.8,19754.8
11/07/1997,916.68,4074.3,4799.5,19875.5
14/07/1997,918.38,4142.19,4857.4,20228.72
15/07/1997,925.76,4139.68,4899.3,20069.41
16/07/1997,936.59,4223.69,4964.2,20358.74
17/07/1997,931.61,4203.91,4949,20519.25
18/07/1997,915.3,4131.94,4877.2,20249.32
21/07/1997,912.94,4139.96,4805.7,20249.32
22/07/1997,933.98,4297.64,4846.7,20157.02
23/07/1997,936.56,4384.82,4874.5,20130.51
24/07/1997,940.3,4320.52,4862.9,20286.23
25/07/1997,938.79,4368.54,4851.5,20389.54
28/07/1997,936.45,4400.3,4862.6,20575.26
29/07/1997,942.29,4377.7,4876.6,20402.74
30/07/1997,952.29,4458.66,4927.3,20212.8
31/07/1997,954.29,4405.52,4907.5,20331.43
01/08/1997,947.14,4336.98,4899.3,19804.38
04/08/1997,950.3,4302.5,4895.7,19668.07
05/08/1997,952.37,4325.86,4960.6,19514.5
06/08/1997,960.32,4364.25,5026.2,19702.07
07/08/1997,951.19,4428.08,5086.8,19475.9
08/08/1997,933.54,4342.31,5031.3,19604.5
11/08/1997,937,4333.15,5031.9,18824.2
12/08/1997,926.53,4377.51,5075.8,19099.11
13/08/1997,922.02,4237.06,5003.6,19008.6
14/08/1997,924.77,4195.53,4991.3,19222.62
15/08/1997,900.81,4077.59,4865.8,19326.03
18/08/1997,912.49,4080.55,4835,19041.1
19/08/1997,926.01,4190.45,4914.2,18961
20/08/1997,939.35,4251.93,4958.4,19252.23
21/08/1997,925.05,4204.81,4978,19157.12
22/08/1997,923.55,4090.14,4901.1,18650.17
25/08/1997,920.16,4076.75,4901.1,18656.17
26/08/1997,913.02,3993.7,4886.3,18814.98
27/08/1997,913.7,3992.03,4906.9,18441.94
28/08/1997,903.67,3897.43,4845.4,18451.45
29/08/1997,899.47,3919.79,4817.5,18229.42
01/09/1997,899.47,4001.81,4870.2,17974.3
02/09/1997,927.58,4127.28,4952.2,18232.52
03/09/1997,927.86,4062.13,4976.9,18735.17
04/09/1997,930.87,4093.43,4991.3,18615.06
05/09/1997,929.05,4073.71,4994.2,18650.17
08/09/1997,931.2,4131.26,4985.2,18633.86
09/09/1997,933.62,4104.57,4950.5,18695.97
10/09/1997,919.03,4028,4905.2,18704.77
11/09/1997,912.59,3890.24,4854.8,18282.23
12/09/1997,923.91,3796.61,4848.2,17965.8
15/09/1997,919.77,3869.53,4902.9,17965.8
16/09/1997,945.64,3995.69,4976.4,17974.5
17/09/1997,943,3970.44,5013.1,17683.27
18/09/1997,947.29,4004.04,5046.2,17930.09
19/09/1997,950.51,3983.06,5023.8,18058.21
22/09/1997,955.43,4096.85,5075.7,18201.32
23/09/1997,951.93,4091.77,5027.5,18201.32
24/09/1997,944.48,4150.95,5077.2,18420.08
25/09/1997,937.91,4104.93,5065.5,18341.96
26/09/1997,945.22,4135.09,5226.3,17994.71
29/09/1997,953.34,4116.52,5220.3,17987.21
30/09/1997,947.28,4154.89,5244.2,17887.71
01/10/1997,955.41,4262.98,5317.1,17842.16
02/10/1997,960.46,4266.17,5296.1,17455.04
03/10/1997,965.03,4266.17,5330.8,17647.45
06/10/1997,972.69,4326.35,5300,17824.78
07/10/1997,983.12,4311.13,5305.6,17511.19
08/10/1997,973.84,4267.4,5262.1,17619.18
09/10/1997,970.62,4179.92,5217.8,17376.92
10/10/1997,966.98,4164.62,5227.3,17376.92
13/10/1997,968.1,4225.27,5300.1,17204.7
14/10/1997,970.28,4215.23,5298.9,17306.39
15/10/1997,965.72,4168.62,5263.7,17331.37
16/10/1997,955.23,4149.92,5287.9,17707.49
17/10/1997,944.16,4049.16,5271.1,17478.42
20/10/1997,955.61,4069.25,5211,17294.51
21/10/1997,972.28,4172.47,5225.9,17210.09
22/10/1997,968.49,4124.86,5148.8,17687.61
23/10/1997,950.69,3976.38,4991.5,17151.55
24/10/1997,941.64,3981.44,4970.2,17363.74
27/10/1997,876.99,3871.39,4840.7,17038.36
28/10/1997,921.85,3645.69,4755.4,16312.69
29/10/1997,919.16,3806.66,4871.8,16857.04
30/10/1997,903.68,3748.88,4801.9,16364.94
31/10/1997,914.62,3753.66,4842.3,16458.94
03/11/1997,938.99,3847.73,4906.4,16458.94
04/11/1997,940.76,3784.8,4897.4,16500.1
05/11/1997,942.76,3841.39,4908.3,16448.05
06/11/1997,938.03,3813.88,4863.8,16533.87
07/11/1997,927.51,3715.38,4764.3,15836.36
10/11/1997,921.13,3728.37,4806.8,15697.2
11/11/1997,923.78,3734.79,4793.7,15867.23
12/11/1997,905.96,3697.48,4720.4,15434.17
13/11/1997,916.66,3701.94,4711,15427.27
14/11/1997,928.35,3676.65,4741.8,15082.52
17/11/1997,946.2,3816.71,4867,16283.32
18/11/1997,938.23,3844.14,4845.4,16726.57
19/11/1997,944.59,3876.9,4830.1,15842.46
20/11/1997,958.98,3931.81,4908.4,16308.49
21/11/1997,963.09,3941.91,4985.8,16721.58
24/11/1997,946.67,3832.1,4898.6,16721.58
25/11/1997,950.82,3850.14,4863.5,15867.53
26/11/1997,951.64,3926.93,4891.2,16045.55
27/11/1997,951.64,3961.97,4889,16603.2
28/11/1997,955.4,3972.08,4831.8,16636.26
01/12/1997,974.78,4125.92,4921.8,17007.59
02/12/1997,971.68,4096.4,4977.6,16910.29
03/12/1997,976.77,4074.55,4970.7,16585.51
04/12/1997,973.1,4159.72,5082.3,16306.79
05/12/1997,983.79,4191.81,5142.9,16424.48
08/12/1997,982.37,4208.14,5187.4,16131.57
09/12/1997,975.78,4187.13,5177.1,16686.51
10/12/1997,969.79,4116.7,5130.7,16478.12
11/12/1997,954.94,4016.7,5035.9,16050.15
12/12/1997,953.39,4061.91,5045.2,15904.3
15/12/1997,963.39,4029.08,5121.8,15909.39
16/12/1997,968.04,4150.31,5203.4,15985.21
17/12/1997,965.54,4154.57,5190.8,16541.06
18/12/1997,955.3,4162.92,5168.3,16161.64
19/12/1997,946.78,4055.35,5020.2,15314.89
22/12/1997,953.7,4125.54,5018.2,14799.4
23/12/1997,939.13,4132.79,5049.8,14799.4
24/12/1997,932.7,4132.79,5013.9,14924.98
25/12/1997,932.7,4132.79,5013.9,15300.1
26/12/1997,936.46,4132.79,5013.9,14802.6
29/12/1997,953.35,4266.02,5112.4,14775.22
30/12/1997,970.84,4224.3,5132.3,15258.74
31/12/1997,970.43,4224.3,5135.5,15258.74
01/01/1998,970.43,4224.3,5135.5,15258.74
02/01/1998,975.04,4364.32,5193.5,15258.74
05/01/1998,977.07,4416.95,5262.5,14956.84
06/01/1998,966.58,4360.05,5264.4,14896.4
07/01/1998,964,4339.98,5224.1,15028.17
08/01/1998,956.05,4293.64,5237.1,15019.18
09/01/1998,927.69,4237.75,5138.3,14995.1
12/01/1998,939.21,4134.64,5068.8,14664.44
13/01/1998,952.12,4150.01,5083.9,14755.94
14/01/1998,957.94,4145.41,5106.9,15121.98
15/01/1998,950.73,4140.22,5165.8,15121.98
16/01/1998,961.51,4216.24,5263.1,16046.45
19/01/1998,961.51,4290.05,5273.6,16262.04
20/01/1998,978.6,4310.83,5278.2,16366.53
21/01/1998,970.81,4250.47,5272.3,16684.42
22/01/1998,963.04,4238.77,5253.1,16405.69
23/01/1998,957.59,4222.16,5181.4,16789.11
26/01/1998,956.95,4266.34,5237.2,17073.33
27/01/1998,969.02,4316.05,5326.3,16981.62
28/01/1998,977.46,4385.29,5372.6,16973.83
29/01/1998,985.49,4444.53,5422.4,17014.59
30/01/1998,980.28,4442.53,5458.5,16628.47
02/02/1998,1001.27,4529.88,5599,16776.82
03/02/1998,1006,4529.18,5612.8,17022.98
04/02/1998,1006.9,4509.25,5595.8,16882.62
05/02/1998,1003.54,4494.72,5606.4,17003.3
06/02/1998,1012.46,4536.91,5629.7,17040.06
09/02/1998,1010.74,4519.56,5600.9,17205
10/02/1998,1019.01,4558.62,5613.3,17205.09
11/02/1998,1020.01,4552.46,5607.9,17205.09
12/02/1998,1024.14,4509.37,5552.5,17174.93
13/02/1998,1020.09,4522.42,5582.3,16791.01
16/02/1998,1020.09,4535.56,5619.9,16775.52
17/02/1998,1022.76,4627.42,5709.5,16790.71
18/02/1998,1032.08,4611.66,5723.4,16613.89
19/02/1998,1028.28,4581.08,5718.5,16616.48
20/02/1998,1034.21,4583.03,5751.6,16756.24
23/02/1998,1038.14,4610.66,5702.8,16609.49
24/02/1998,1030.56,4604.55,5651,16198
25/02/1998,1042.9,4704.58,5745.1,16360.64
26/02/1998,1048.67,4695.78,5764.8,16501.7
27/02/1998,1049.34,4693.86,5767.3,16831.67
02/03/1998,1047.7,4781.62,5820.6,17264.34
